food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,raw_reads,reads,fraction,sample_id
146,Prunus_cerasus,Fruits,Drupes,140311,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus cerasus,Prunus,160,282,3.45354486173145e-05,M0x10MCx1505
147,Prunus_domestica,Fruits,Drupes,3758,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus domestica,Prunus,160,282,3.45354486173145e-05,M0x10MCx1505
576,Common_chokecherry,Fruits,Drupes,133204,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus virginiana,Prunus,160,282,3.45354486173145e-05,M0x10MCx1505
917,Prunus tomentosa,Fruits,Berries,105667,genbank,genus,3754,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus tomentosa,Prunus,160,282,3.45354486173145e-05,M0x10MCx1505
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,82,88,1.07770194266797e-05,M0x10MCx1505
178,Spinach,Vegetables,Leaf vegetables,3562,genbank,species,3562,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,Spinacia oleracea,Spinacia oleracea,56,113,1.13589232786155e-05,M0x10MCx1800
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,11,33,3.3172076831355e-06,M0x10MCx1800
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,11,33,3.3172076831355e-06,M0x10MCx1800
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,28,169,1.69881241954515e-05,M0x10MCx1800
8,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,24,32,3.216686238192e-06,M0x10MCx1800
880,Garlic,Herbs and Spices,Herbs,4682,genbank,species,4682,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium sativum,Allium sativum,24,32,3.216686238192e-06,M0x10MCx1800
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,88,115,1.15599661685025e-05,M0x10MCx1800
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,88,115,1.15599661685025e-05,M0x10MCx1800
439,Northern_pike,Aquatic foods,Fishes,8010,genbank,species,8010,Eukaryota,Chordata,Actinopteri,Esociformes,Esocidae,Esox,Esox lucius,Esox lucius,11,14,1.407300229209e-06,M0x10MCx1800
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,36,169,1.69881241954515e-05,M0x10MCx1800
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,36,169,1.69881241954515e-05,M0x10MCx1800
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,30,38,3.819814907853e-06,M0x10MCx1800
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,30,38,3.819814907853e-06,M0x10MCx1800
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,30,38,3.819814907853e-06,M0x10MCx1800
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,30,38,3.819814907853e-06,M0x10MCx1800
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,30,38,3.819814907853e-06,M0x10MCx1800
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,30,38,3.819814907853e-06,M0x10MCx1800
83,Strawberry,Fruits,Berries,3747,genbank,species,3747,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria x ananassa,Fragaria x ananassa,47,182,2.12917219773739e-05,M0x10MCx1396
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,75,88,1.02948985385105e-05,M0x10MCx1396
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,11,43,5.03046178586307e-06,M0x10MCx1396
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,11,43,5.03046178586307e-06,M0x10MCx1396
171,Solanum_lycopersicum,Vegetables,Fruit vegetables,4081,genbank,species,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Solanum lycopersicum,44,79,9.24201118798099e-06,M0x10MCx1396
172,Cherry tomato,Vegetables,Fruit vegetables,195583,genbank,species,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Solanum lycopersicum,44,79,9.24201118798099e-06,M0x10MCx1396
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,105,133,1.55593352911579e-05,M0x10MCx1396
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,33,171,2.00048596600601e-05,M0x10MCx1396
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,138,180,2.10577470105896e-05,M0x10MCx1396
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,138,180,2.10577470105896e-05,M0x10MCx1396
506,Cattle,Animal foods,Bovines,9913,genbank,species,9913,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Bos taurus,13,104,1.21666982727851e-05,M0x10MCx1396
505,Meleagris_gallopavo,Animal foods,Poultry,9103,genbank,species,9103,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,Meleagris gallopavo,38,61,7.13623648692203e-06,M0x10MCx1396
334,Chicken,Animal foods,Poultry,9031,genbank,species,9031,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus,16,173,2.02388346268444e-05,M0x10MCx1396
561,Agaricus bisporus,Vegetables,Mushrooms,5341,genbank,species,5341,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bisporus,Agaricus bisporus,10,11,1.28686231731381e-06,M0x10MCx1396
105,Apple,Fruits,Pomes,283210,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus pumila,Malus,24,65,7.60418642049069e-06,M0x10MCx1396
348,Malus,Fruits,Pomes,3749,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,"",Malus,24,65,7.60418642049069e-06,M0x10MCx1396
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,75,84,9.82694860494181e-06,M0x10MCx1396
814,Solanum_quitoense,Fruits,Tropical fruits,227725,genbank,genus,4107,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum quitoense,Solanum,45,88,1.02948985385105e-05,M0x10MCx1396
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,46,153,1.78990849590012e-05,M0x10MCx1396
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,46,153,1.78990849590012e-05,M0x10MCx1396
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,16,22,2.57372463462762e-06,M0x10MCx1396
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,16,22,2.57372463462762e-06,M0x10MCx1396
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,16,22,2.57372463462762e-06,M0x10MCx1396
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,16,22,2.57372463462762e-06,M0x10MCx1396
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,16,22,2.57372463462762e-06,M0x10MCx1396
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,16,22,2.57372463462762e-06,M0x10MCx1396
341,Coconut,Fruits,Tropical fruits,13894,genbank,species,13894,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,Cocos nucifera,2363,2608,0.000256895749774083,M0x10MCx1439
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,63,246,2.4231730998629e-05,M0x10MCx1439
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,16,18,1.77305348770456e-06,M0x10MCx1439
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,15,43,4.23562777618312e-06,M0x10MCx1439
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,15,43,4.23562777618312e-06,M0x10MCx1439
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,99,246,2.4231730998629e-05,M0x10MCx1439
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,99,246,2.4231730998629e-05,M0x10MCx1439
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,10,11,1.08353268693057e-06,M0x10MCx1439
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,10,11,1.08353268693057e-06,M0x10MCx1439
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,10,11,1.08353268693057e-06,M0x10MCx1439
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,10,11,1.08353268693057e-06,M0x10MCx1439
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,10,11,1.08353268693057e-06,M0x10MCx1439
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,10,11,1.08353268693057e-06,M0x10MCx1439
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,10,12,1.18203565846971e-06,M0x10MCx1439
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,10,12,1.18203565846971e-06,M0x10MCx1439
62,Corylus avellana,Nuts,Nuts,13451,genbank,species,13451,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,Corylus avellana,Corylus avellana,498,1841,0.000218197040579672,M0x10MCx1254
101,Flax,Herbs and Spices,Oilseed crops,4006,genbank,species,4006,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linum usitatissimum,1172,1422,0.00016853676898658,M0x10MCx1254
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,448,537,6.36457418746788e-05,M0x10MCx1254
79,Buckwheat,Cereals and cereal products,Cereals,3617,genbank,species,3617,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fagopyrum,Fagopyrum esculentum,Fagopyrum esculentum,117,142,1.682997271174e-05,M0x10MCx1254
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,259,1284,0.000152180880013199,M0x10MCx1254
381,Hazelnut,Nuts,Nuts,13450,genbank,genus,13450,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,"",Corylus,1588,2018,0.000239175246002052,M0x10MCx1254
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,448,508,6.0208634771577e-05,M0x10MCx1254
374,Grape,Fruits,Berries,3603,genbank,genus,3603,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,"",Vitis,31,64,7.58533981374198e-06,M0x10MCx1254
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,525,1254,0.000148625251975507,M0x10MCx1254
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,525,1254,0.000148625251975507,M0x10MCx1254
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,12,14,1.65929308425606e-06,M0x10MCx1254
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,12,14,1.65929308425606e-06,M0x10MCx1254
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,12,14,1.65929308425606e-06,M0x10MCx1254
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,12,14,1.65929308425606e-06,M0x10MCx1254
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,12,14,1.65929308425606e-06,M0x10MCx1254
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,12,14,1.65929308425606e-06,M0x10MCx1254
138,Pine nut,Nuts,Nuts,3337,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,"",Pinus,11,14,1.65929308425606e-06,M0x10MCx1254
441,Colorado_Pinyon,Nuts,Nuts,3340,genbank,genus,3337,Eukaryota,Streptophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus edulis,Pinus,11,14,1.65929308425606e-06,M0x10MCx1254
298,Bamboo_shoots,Vegetables,Shoot vegetables,38705,genbank,species,38705,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Phyllostachys,Phyllostachys edulis,Phyllostachys edulis,78,205,1.47930616644085e-05,M0x10MCx1343
195,Vanilla,Herbs and Spices,Spices,51238,genbank,genus,51238,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Vanilla,"",Vanilla,12,72,5.19561190164591e-06,M0x10MCx1343
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,24,183,2.35517537562473e-05,M0x10MCx1441
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,24,183,2.35517537562473e-05,M0x10MCx1441
374,Grape,Fruits,Berries,3603,genbank,genus,3603,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,"",Vitis,11,55,7.07839593766996e-06,M0x10MCx1441
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,155,570,5.13401120295287e-05,M0x10MCx1493
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,296,326,2.93629412660111e-05,M0x10MCx1493
94,Juglans regia,Nuts,Nuts,51240,genbank,species,51240,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans regia,Juglans regia,12,40,3.60281487926517e-06,M0x10MCx1493
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,47,52,4.68365934304472e-06,M0x10MCx1493
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,17,64,5.76450380682427e-06,M0x10MCx1493
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,17,64,5.76450380682427e-06,M0x10MCx1493
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,46,57,5.13401120295287e-06,M0x10MCx1493
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,46,57,5.13401120295287e-06,M0x10MCx1493
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,263,563,5.07096194256573e-05,M0x10MCx1493
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,263,563,5.07096194256573e-05,M0x10MCx1493
195,Vanilla,Herbs and Spices,Spices,51238,genbank,genus,51238,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Vanilla,"",Vanilla,13,15,1.35105557972444e-06,M0x10MCx1493
105,Apple,Fruits,Pomes,283210,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus pumila,Malus,15,100,9.00703719816293e-06,M0x10MCx1493
348,Malus,Fruits,Pomes,3749,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,"",Malus,15,100,9.00703719816293e-06,M0x10MCx1493
240,Juglans ailantifolia,Nuts,Nuts,91209,genbank,genus,16718,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans ailanthifolia,Juglans,15,76,6.84534827060382e-06,M0x10MCx1493
320,Juglans_cinerea,Nuts,Nuts,91214,genbank,genus,16718,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,Juglans cinerea,Juglans,15,76,6.84534827060382e-06,M0x10MCx1493
622,Walnut,Nuts,Nuts,16718,genbank,genus,16718,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,"",Juglans,15,76,6.84534827060382e-06,M0x10MCx1493
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,47,50,4.50351859908146e-06,M0x10MCx1493
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,549,662,4.29123510691852e-05,M0x10MCx1951
178,Spinach,Vegetables,Leaf vegetables,3562,genbank,species,3562,Eukaryota,Streptophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,Spinacia oleracea,Spinacia oleracea,17,36,2.33360217294663e-06,M0x10MCx1951
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,46,243,1.57518146673897e-05,M0x10MCx1951
208,Banana,Fruits,Tropical fruits,4641,genbank,species,4641,Eukaryota,Streptophyta,Magnoliopsida,Zingiberales,Musaceae,Musa,Musa acuminata,Musa acuminata,18,27,1.75020162970997e-06,M0x10MCx1951
130,Avocado,Vegetables,Fruit vegetables,3435,genbank,species,3435,Eukaryota,Streptophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea americana,Persea americana,15,57,3.69487010716549e-06,M0x10MCx1951
483,Sheep,Animal foods,Ovis,9940,genbank,species,9940,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Ovis aries,13,43,2.78735815101958e-06,M0x10MCx1951
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,13,19,1.23162336905516e-06,M0x10MCx1951
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,13,19,1.23162336905516e-06,M0x10MCx1951
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,549,654,4.23937728085304e-05,M0x10MCx1951
