Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(feature),environment_(material),Experiment,external_id,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4088599,WGS,138,207228400,PRJEB37249,SAMEA6811338,156724824,INRA-META,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4084424,SAMEA6811338,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x10MCx2097_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:18:00Z,2,SAMEA6811338,M0x10MCx2097,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2097
ERR4088600,WGS,119,479864544,PRJEB37249,SAMEA6811539,362706007,INRA-META,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084425,SAMEA6811539,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2113_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:51:00Z,2,SAMEA6811539,M0x10MCx2113,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2113
ERR4088601,WGS,123,421470770,PRJEB37249,SAMEA6811539,319533552,INRA-META,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084426,SAMEA6811539,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2113_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T06:04:00Z,2,SAMEA6811539,M0x10MCx2113,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2113
ERR4088602,WGS,125,813001589,PRJEB37249,SAMEA6811539,614315479,INRA-META,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084427,SAMEA6811539,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2113_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T11:18:00Z,2,SAMEA6811539,M0x10MCx2113,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2113
ERR4088603,WGS,121,187205993,PRJEB37249,SAMEA6811539,141099736,INRA-META,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084428,SAMEA6811539,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2113_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T02:56:00Z,2,SAMEA6811539,M0x10MCx2113,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2113
ERR4088604,WGS,126,812673774,PRJEB37249,SAMEA6811539,613846009,INRA-META,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084429,SAMEA6811539,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2113_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:46:00Z,1,SAMEA6811539,M0x10MCx2113,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2113
ERR4088605,WGS,141,698555142,PRJEB37249,SAMEA6811034,527848854,INRA-META,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4084430,SAMEA6811034,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x10MCx2139_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:33:00Z,1,SAMEA6811034,M0x10MCx2139,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2139
ERR4088606,WGS,140,699650674,PRJEB37249,SAMEA6811034,528228342,INRA-META,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4084431,SAMEA6811034,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x10MCx2139_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:45:00Z,1,SAMEA6811034,M0x10MCx2139,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2139
ERR4088607,WGS,142,651937102,PRJEB37249,SAMEA6811034,492248999,INRA-META,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4084432,SAMEA6811034,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x10MCx2139_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:32:00Z,1,SAMEA6811034,M0x10MCx2139,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2139
ERR4088608,WGS,143,791818228,PRJEB37249,SAMEA6811034,594959829,INRA-META,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:02Z,human-associated habitat,feces,ERX4084433,SAMEA6811034,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:02Z,public,Ion Torrent Proton,metagenome,M0x10MCx2139_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:36:00Z,1,SAMEA6811034,M0x10MCx2139,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2139
ERR4088609,WGS,145,44649576,PRJEB37249,SAMEA6811730,36138899,INRA-META,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084434,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_10,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:24:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088610,WGS,146,70491903,PRJEB37249,SAMEA6811730,52485530,INRA-META,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084435,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_11,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:18:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088611,WGS,148,298064508,PRJEB37249,SAMEA6811730,222289728,INRA-META,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084436,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:22:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088612,WGS,147,271872906,PRJEB37249,SAMEA6811730,202913148,INRA-META,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084437,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:49:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088613,WGS,148,340518960,PRJEB37249,SAMEA6811730,255309619,INRA-META,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084438,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:24:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088614,WGS,146,60268335,PRJEB37249,SAMEA6811730,44873881,INRA-META,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084439,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:18:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088615,WGS,127,122609143,PRJEB37249,SAMEA6811730,95249455,INRA-META,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084440,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T11:08:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088616,WGS,147,355041658,PRJEB37249,SAMEA6811730,266765618,INRA-META,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084441,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T10:58:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088617,WGS,147,351559560,PRJEB37249,SAMEA6811730,262865899,INRA-META,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084442,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_7,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:24:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088618,WGS,145,826430739,PRJEB37249,SAMEA6811730,622810028,INRA-META,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084443,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_8,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:36:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088619,WGS,147,221827514,PRJEB37249,SAMEA6811730,165814631,INRA-META,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:10Z,human-associated habitat,feces,ERX4084444,SAMEA6811730,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:10Z,public,Ion Torrent Proton,metagenome,M0x10MCx2200_9,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:49:00Z,1,SAMEA6811730,M0x10MCx2200,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2200
ERR4088620,WGS,143,1572788965,PRJEB37249,SAMEA6810986,1185122316,INRA-META,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084445,SAMEA6810986,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx2246_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:43:00Z,1,SAMEA6810986,M0x10MCx2246,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2246
ERR4088621,WGS,141,1565890481,PRJEB37249,SAMEA6810986,1179197550,INRA-META,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084446,SAMEA6810986,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx2246_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:44:00Z,1,SAMEA6810986,M0x10MCx2246,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2246
ERR4088622,WGS,123,628760263,PRJEB37249,SAMEA6811521,473584241,INRA-META,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084447,SAMEA6811521,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2262_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:36:00Z,1,SAMEA6811521,M0x10MCx2262,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2262
ERR4088623,WGS,120,569205824,PRJEB37249,SAMEA6811521,429198516,INRA-META,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084448,SAMEA6811521,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2262_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:29:00Z,1,SAMEA6811521,M0x10MCx2262,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2262
ERR4088624,WGS,122,584337242,PRJEB37249,SAMEA6811521,439285217,INRA-META,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084449,SAMEA6811521,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2262_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T11:00:00Z,1,SAMEA6811521,M0x10MCx2262,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2262
ERR4088625,WGS,125,704348683,PRJEB37249,SAMEA6811521,531777108,INRA-META,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084450,SAMEA6811521,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2262_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:47:00Z,1,SAMEA6811521,M0x10MCx2262,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2262
ERR4088626,WGS,113,47582202,PRJEB37249,SAMEA6811521,35663417,INRA-META,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084451,SAMEA6811521,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx2262_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:18:00Z,1,SAMEA6811521,M0x10MCx2262,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2262
ERR4088627,WGS,136,39088422,PRJEB37249,SAMEA6810981,29542197,INRA-META,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084452,SAMEA6810981,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx2294_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:18:00Z,1,SAMEA6810981,M0x10MCx2294,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2294
ERR4088628,WGS,134,188870337,PRJEB37249,SAMEA6810981,142968490,INRA-META,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084453,SAMEA6810981,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx2294_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:23:00Z,1,SAMEA6810981,M0x10MCx2294,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2294
ERR4088629,WGS,134,1278229339,PRJEB37249,SAMEA6810981,951570469,INRA-META,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084454,SAMEA6810981,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx2294_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:53:00Z,1,SAMEA6810981,M0x10MCx2294,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2294
ERR4088630,WGS,135,1244130282,PRJEB37249,SAMEA6810981,926039198,INRA-META,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084455,SAMEA6810981,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx2294_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:42:00Z,1,SAMEA6810981,M0x10MCx2294,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2294
ERR4088631,WGS,139,471183628,PRJEB37249,SAMEA6811248,356444045,INRA-META,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4084456,SAMEA6811248,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x10MCx2301_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:31:00Z,1,SAMEA6811248,M0x10MCx2301,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2301
ERR4088632,WGS,139,303192327,PRJEB37249,SAMEA6811248,228860406,INRA-META,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4084457,SAMEA6811248,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x10MCx2301_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:34:00Z,1,SAMEA6811248,M0x10MCx2301,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2301
ERR4088633,WGS,123,102738053,PRJEB37249,SAMEA6811248,78298593,INRA-META,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4084458,SAMEA6811248,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x10MCx2301_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:21:00Z,1,SAMEA6811248,M0x10MCx2301,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2301
ERR4088634,WGS,136,434230011,PRJEB37249,SAMEA6811248,330434206,INRA-META,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4084459,SAMEA6811248,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x10MCx2301_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:30:00Z,1,SAMEA6811248,M0x10MCx2301,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2301
ERR4088635,WGS,143,460978589,PRJEB37249,SAMEA6811248,348155942,INRA-META,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:04Z,human-associated habitat,feces,ERX4084460,SAMEA6811248,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:04Z,public,Ion Torrent Proton,metagenome,M0x10MCx2301_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:30:00Z,1,SAMEA6811248,M0x10MCx2301,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx2301
