sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217776,Bacteria,2,D,2186504,0,2186504,0.99985,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217776,Eukaryota,2759,D,28,0,28,0.00001,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217776,Viruses,10239,D,151,0,151,0.00007,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217776,Duplodnaviria,2731341,D,151,0,151,0.00007,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217769,Bacteria,2,D,3871221,0,3871221,0.99966,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217769,Eukaryota,2759,D,240,0,240,0.00006,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217769,Viruses,10239,D,539,0,539,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217769,Duplodnaviria,2731341,D,539,0,539,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217770,Bacteria,2,D,2591945,0,2591945,0.99831,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217770,Eukaryota,2759,D,107,0,107,0.00004,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217770,Viruses,10239,D,2144,0,2144,0.00083,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217770,Duplodnaviria,2731341,D,2144,0,2144,0.00083,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217750,Bacteria,2,D,2810736,0,2810736,0.99989,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217750,Eukaryota,2759,D,252,0,252,0.00009,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217750,Viruses,10239,D,26,0,26,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217750,Duplodnaviria,2731341,D,26,0,26,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217559,Bacteria,2,D,2566832,0,2566832,0.99936,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217559,Eukaryota,2759,D,82,0,82,0.00003,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217559,Viruses,10239,D,781,0,781,0.00030,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217559,Duplodnaviria,2731341,D,781,0,781,0.00030,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217744,Bacteria,2,D,2891106,0,2891106,0.99996,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217744,Eukaryota,2759,D,54,0,54,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
